customer_id,customer_name,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
77811864,Urvashi Iyengar,Miryalaguda,829480,10-09-2023,Premium,12,1712.29
34425723,Vasatika Saini,Saharanpur,247144,10-09-2023,Regular,14,873.22
60049160,Abdul Nayak,Bardhaman,815342,10-09-2023,New,5,911.68
35237846,Bakhshi Varkey,Guna,546699,11-09-2023,Premium,20,1968.65
73377004,Dayamai Borah,Delhi,989634,11-09-2023,Regular,4,438.31
85831746,Girindra Basak,Bahraich,536170,11-09-2023,Regular,18,952.61
52428250,Thomas Rai,Bulandshahr,841456,11-09-2023,New,4,1925.08
67046342,Sanya Chacko,Vadodara,38403,11-09-2023,New,6,207.69
1683786,Urvashi Balan,Hajipur,775942,12-09-2023,Regular,14,776.52
51031122,Netra Kashyap,Dehradun,437180,12-09-2023,Regular,20,363.61
12277039,Manthan Trivedi,Unnao,287796,13-09-2023,Regular,1,1422.63
52085702,Irya Soni,Fatehpur,231895,13-09-2023,New,8,801.83
92091019,Kai Subramanian,Kalyan-Dombivli,943347,13-09-2023,Regular,10,1754.59
50229203,Rushil Dhingra,Tiruchirappalli,598757,14-09-2023,Regular,7,1731.87
2361575,Aarnav Seth,Faridabad,160994,14-09-2023,New,19,1993.09
28458746,Dalaja Borde,Bulandshahr,97442,14-09-2023,New,12,1998.49
18113428,Dominic Goda,Rajkot,803574,15-09-2023,Regular,7,255.73
98540377,Brinda Datta,Unnao,713632,15-09-2023,Regular,16,525.07
66485571,Anthony Pall,Ratlam,618561,15-09-2023,Inactive,2,1055.17
25430839,Ria Nair,Vellore,853871,15-09-2023,New,15,885.48
91144803,Hemang Singhal,Imphal,509332,16-09-2023,Regular,16,650.17
42101831,Eshana Dutt,Madhyamgram,546948,16-09-2023,Inactive,8,212.33
16561710,Isaiah Natt,Baranagar,881409,16-09-2023,New,12,1043.28
31324823,Utkarsh Biswas,Fatehpur,277910,16-09-2023,New,14,414.15
1655637,Turvi Radhakrishnan,Ichalkaranji,548633,17-09-2023,Regular,19,723.95
71607166,Inaya Sama,Rohtak,242409,18-09-2023,Inactive,11,1251.88
15534747,Oviya Luthra,Kadapa,76910,19-09-2023,Inactive,15,362.34
16448993,Chakradev Krishnan,Korba,426587,19-09-2023,Inactive,14,1691.92
2136830,Bhavya Goswami,Bidhannagar,598513,19-09-2023,New,4,485.78
91590001,Nandini Bawa,Kolhapur,465150,19-09-2023,Premium,13,1304.73
90696847,Balendra Choudhary,Bathinda,695228,19-09-2023,Regular,6,934.37
57331847,Jack Kamdar,Amravati,67085,19-09-2023,Regular,5,752.87
19536688,Parth Ramaswamy,Tiruppur,881065,19-09-2023,New,4,1346.03
43047341,Unnati Wali,Jaunpur,277120,19-09-2023,Regular,18,1086.42
46885873,Wahab Luthra,Aizawl,253575,19-09-2023,Premium,4,946.64
72857290,Krishna Aggarwal,Sasaram,9157,20-09-2023,Inactive,13,1806.01
73639935,Urvi Deo,Medininagar,528705,21-09-2023,Inactive,10,360.91
21597477,Mugdha Chaudhuri,Bhopal,801132,21-09-2023,Inactive,18,246.42
86499778,Chakrika Sachar,Bhilai,967382,21-09-2023,Regular,18,654.76
88873916,Daniel Reddy,Tirupati,230835,21-09-2023,New,16,1390.49
42272393,Anya Parmer,Moradabad,915410,21-09-2023,New,7,1090.31
43377076,Imaran Krishnan,Junagadh,642567,22-09-2023,New,6,720.69
39354312,Chatresh Andra,Kulti,154452,22-09-2023,Premium,4,1599.19
44426129,Aahana Gopal,Vasai-Virar,945784,23-09-2023,Regular,10,591.55
53605257,Harita Naidu,Haridwar,809794,23-09-2023,Regular,3,444.54
98687927,Yachana Brar,Pali,337430,23-09-2023,Premium,6,825.55
30285217,Isha Sahni,Parbhani,275327,23-09-2023,Premium,11,334.01
51669263,Odika Manda,Avadi,625562,23-09-2023,Inactive,2,1698.87
9641623,Samarth Chander,Kota,322889,23-09-2023,Premium,3,1515.02
99490786,Ayush Biswas,Kishanganj,47845,23-09-2023,New,15,1097.78
90665975,Hamsini Dhingra,Nangloi Jat,402144,24-09-2023,Inactive,15,271.25
25587553,Nakul Venkatesh,Imphal,369946,24-09-2023,Regular,12,689.82
35885052,Aadhya Ravi,Bhiwandi,745674,24-09-2023,Inactive,1,1838.87
14705462,Nakul Pal,Bahraich,575946,24-09-2023,Premium,2,765.18
79257353,Tanvi Wagle,Jaunpur,524267,24-09-2023,New,6,291.96
62416456,Diya Chakrabarti,Medininagar,121675,25-09-2023,Inactive,18,752.91
55404382,Isaiah Issac,Guntakal,245224,25-09-2023,Premium,19,950.79
31708103,Kabir Mani,Gudivada,479673,25-09-2023,New,1,769.19
83267752,Om Choudhury,Raipur,51420,25-09-2023,New,13,802.85
58513300,Hemal Mammen,Jodhpur,245873,25-09-2023,Premium,1,664.85
87641623,Isaac Rattan,Bulandshahr,795752,25-09-2023,Regular,11,1243.23
10048910,Pratyush Sawhney,Kozhikode,826123,25-09-2023,New,15,875.32
12695670,Anya Borde,Jaipur,7202,25-09-2023,Premium,10,910.12
44589829,Udyati Garde,Sagar,110593,25-09-2023,Regular,4,1570.62
21573815,Urvashi Dalal,Allahabad,583410,26-09-2023,Premium,2,206.87
84456355,Avi Ratti,Karawal Nagar,536746,26-09-2023,New,2,1361.12
13465850,Anmol Koshy,Danapur,441097,26-09-2023,Premium,6,1956.03
3897936,Maanav Singh,Pudukkottai,100457,26-09-2023,Premium,14,215.16
57523973,Darpan Rama,Suryapet,254066,26-09-2023,New,2,1647.35
34526442,Harita Chatterjee,Raipur,674102,27-09-2023,Regular,14,1956.45
22253483,Chandresh Hora,Haridwar,115807,27-09-2023,Inactive,15,1561.12
31991019,Gauri Dhar,New Delhi,151851,28-09-2023,Regular,12,1231.06
48000260,Dakshesh Jhaveri,Bulandshahr,230718,28-09-2023,Inactive,18,592.51
32006907,Mohammed Din,Guwahati,192156,28-09-2023,Regular,13,879.66
39968800,Gopal Bera,Malda,385040,29-09-2023,New,19,1877.55
70589930,Sai Taneja,Sambalpur,353937,29-09-2023,Premium,12,985.23
87718744,Max Pandit,Bathinda,966966,29-09-2023,Regular,6,863.84
92583164,Amruta Lad,Burhanpur,526523,29-09-2023,Premium,20,1027.67
20238921,Shivani Kumer,Thiruvananthapuram,602258,29-09-2023,Premium,8,1298.79
62194279,Lavanya Rastogi,Mysore,676770,29-09-2023,Premium,3,1561.41
54375571,Omaja Bumb,Korba,207211,30-09-2023,Premium,4,405.49
88843865,Mitesh Chaudry,Srinagar,281457,01-10-2023,Regular,19,1230.62
99714944,Bhanumati Chauhan,Adoni,920070,01-10-2023,New,18,708.5
37759707,Jhalak Venkataraman,Sultan Pur Majra,626543,02-10-2023,Premium,12,924.06
10694081,Faris Raval,Meerut,568324,02-10-2023,Regular,16,769.13
62971413,Baljiwan Agrawal,Amritsar,853732,02-10-2023,Inactive,18,835.09
63025744,Eta Mander,Panipat,478112,02-10-2023,Regular,6,1112.65
74038361,Vasatika Lanka,Khandwa,27671,02-10-2023,New,15,236.72
26040510,Jasmit Barad,Kadapa,393692,03-10-2023,Premium,5,507.99
6579892,Indrajit Sodhi,Silchar,511482,03-10-2023,Regular,3,869.19
23676689,Jagat Dhar,Orai,822374,03-10-2023,Premium,2,654.95
54145987,Rushil Yadav,Agartala,697253,03-10-2023,Premium,6,899.69
70966268,Odika Mahal,Arrah,757376,03-10-2023,New,15,541.94
92209869,Bishakha Shah,Jhansi,680194,03-10-2023,Regular,19,483.76
79726146,Zaitra Vig,Kozhikode,826054,04-10-2023,New,4,220.09
21779155,Udant Upadhyay,Guntur,764470,04-10-2023,New,19,1190.95
52048413,Keya Balakrishnan,Jalna,517187,04-10-2023,Inactive,20,1449.1
35358395,Hiral Kumar,Dindigul,587334,05-10-2023,Inactive,12,787.28
9981089,Ikbal Hari,Proddatur,188765,05-10-2023,Premium,1,402.74
44859592,Dhriti Koshy,Proddatur,826520,05-10-2023,New,19,1283.05
21701991,Wazir Hari,Allahabad,296322,05-10-2023,New,5,1114.5
12500465,Barkha Chakrabarti,Phusro,368657,05-10-2023,Premium,14,1758.5
74231111,Jhalak Varty,Thane,190824,05-10-2023,Premium,15,514.31
27604184,Tripti Nadig,Nandyal,279361,06-10-2023,New,9,1108.86
79773912,Vaishnavi Gulati,Jaunpur,669886,06-10-2023,Regular,7,751.73
15568831,David Swamy,Jammu,598277,06-10-2023,Premium,7,813.3
60300263,Sathvik Jani,Rewa,314082,07-10-2023,New,8,374.67
44723662,Veer Dixit,Dhanbad,205626,07-10-2023,Regular,7,272.63
89704218,Harini Ramakrishnan,Khora ,706845,07-10-2023,Premium,11,1029.69
82134278,Jeremiah Jha,Coimbatore,897757,07-10-2023,Premium,4,294.2
46148283,Kamya Mander,Kalyan-Dombivli,167549,07-10-2023,New,11,506.68
25981385,Chasmum Deol,Kakinada,361736,07-10-2023,New,15,1484.06
18940384,Anita Sehgal,Sonipat,744492,08-10-2023,New,7,1068.47
97419742,Wishi Doshi,Adoni,603224,09-10-2023,Inactive,7,1663.04
42872865,Vasatika Chatterjee,Bulandshahr,876401,09-10-2023,Inactive,14,976.81
64932019,Ekiya Babu,Hindupur,936998,09-10-2023,Premium,6,1022.98
48821170,Hredhaan Bajaj,Jalgaon,187348,09-10-2023,Inactive,12,1321.76
12077371,Gautami Maharaj,Sambalpur,368657,09-10-2023,Premium,20,353.22
75244116,Jai Suri,Gorakhpur,112503,09-10-2023,Inactive,10,426.97
15529446,Pallavi Goda,Haridwar,665417,10-10-2023,Premium,9,854.35
23996221,Jackson Issac,Ramagundam,243517,10-10-2023,Inactive,7,1783.28
46699982,Abhiram Sahni,Ulhasnagar,837587,10-10-2023,Inactive,19,1171.6
80286283,Girindra Kalla,Ahmednagar,167124,10-10-2023,Regular,8,311.01
41811800,Sneha Bahl,Jaunpur,755202,10-10-2023,Regular,6,1410.59
27971619,Wriddhish Anne,Mirzapur,466962,11-10-2023,New,3,1691.32
81959925,Aarav Gopal,Durgapur,158515,11-10-2023,Inactive,1,1888.83
76533277,Bakhshi Kuruvilla,Gangtok,912071,11-10-2023,New,16,1857.65
89867195,Akshay Comar,Tumkur,216353,11-10-2023,Premium,10,409.49
84066402,Lucky Dar,Amritsar,684269,11-10-2023,Regular,7,794.76
74212242,Netra Kaul,Allahabad,725534,12-10-2023,Premium,2,1065.52
15391556,Ria Pau,Nellore,687731,12-10-2023,Inactive,16,762.73
949062,Jackson Karpe,Mau,106228,13-10-2023,Inactive,19,1947.14
93699264,Bakhshi Ghose,Hubliâ€“Dharwad,527137,14-10-2023,Inactive,17,1846.48
90647204,Lipika Swaminathan,Muzaffarnagar,603717,14-10-2023,New,13,1124.52
59197894,Mitesh Saha,Akola,519759,14-10-2023,Inactive,19,1788.36
46875863,Charita Anne,Bidar,158018,14-10-2023,Regular,8,1118.55
81940825,Kamala Thaman,Proddatur,938207,14-10-2023,New,4,1119.75
10830043,Gabriel Iyer,Hospet,548469,15-10-2023,New,9,899.6
91868185,Raghav Sathe,Srinagar,517675,15-10-2023,New,1,1657.84
93341057,Ayaan Tiwari,Maheshtala,660740,15-10-2023,Inactive,20,1783.53
83262890,Aryan Date,Ulhasnagar,561730,15-10-2023,New,1,1293.97
51387106,Nandini Devi,Jamalpur,902417,15-10-2023,New,15,615.8
91320466,Laban Raju,Yamunanagar,776068,15-10-2023,Premium,8,478.45
35420673,Anika Agrawal,Chennai,472044,16-10-2023,Premium,19,501.98
73654821,Vedant Rattan,Vijayawada,570349,16-10-2023,New,18,1892.18
88130777,Darsh Gupta,North Dumdum,424291,17-10-2023,New,16,301.23
49970560,Pallavi Rao,Guwahati,787564,17-10-2023,Regular,15,1587.05
40986000,Charles Gara,Karnal,59218,17-10-2023,Premium,20,223.79
8383197,Nikita Ravi,Tiruppur,621192,17-10-2023,New,16,1440.12
98625898,Raagini Taneja,Raiganj,355567,17-10-2023,Premium,14,1879.91
14991661,Logan Nigam,Chandrapur,865476,18-10-2023,New,18,1719.35
95858939,Chakrika Shroff,Raiganj,353023,19-10-2023,Regular,8,1823.58
82372427,Anjali Cheema,Dehradun,992332,19-10-2023,New,14,1515.62
66932104,Chakradhar Dhawan,Shahjahanpur,219750,19-10-2023,Premium,3,976.71
68419593,Sneha Sodhi,Patna,602979,19-10-2023,Inactive,5,1769.51
10729474,Gautami Pingle,Howrah,14994,19-10-2023,New,16,417.3
2414265,Ayushman Bala,Sultan Pur Majra,6805,19-10-2023,New,6,571.92
89361574,Nakul Goyal,Deoghar,925948,20-10-2023,Regular,14,315.31
50572914,Ishani Mukherjee,Bihar Sharif,654429,21-10-2023,Regular,20,701.55
62742184,Gabriel Luthra,Nandyal,575266,21-10-2023,Premium,15,1518.76
4543215,Farhan Soni,Satna,339165,21-10-2023,Premium,6,526.7
75944533,Garima Kohli,Jabalpur,760017,21-10-2023,Inactive,19,577.89
57662767,Lila Chakraborty,Kalyan-Dombivli,652094,21-10-2023,Premium,10,403.61
46741896,Jagvi Patla,Mango,656521,21-10-2023,Premium,13,1518.23
25595836,Sathvik Prabhakar,Orai,103518,22-10-2023,New,18,314.17
3096845,Yashvi Chander,Guntakal,853373,22-10-2023,New,20,336.81
64795608,Ishita Mital,Udupi,176996,22-10-2023,New,14,470.99
2134827,Vasudha Kalita,Ambarnath,863663,22-10-2023,New,10,1710.75
54099929,Devika Hans,Karnal,132415,22-10-2023,New,7,1712.59
77625089,Omisha Kalla,Rourkela,735727,23-10-2023,New,1,1879.39
65368179,Ati Iyer,Bokaro,212082,23-10-2023,Premium,4,1826.72
97873848,Ladli Johal,Kavali,764984,23-10-2023,Regular,18,1381.21
61877649,Yuvraj Roy,Nagaon,251525,25-10-2023,Premium,12,1739.04
93458307,Jalsa Choudhury,Anand,531962,25-10-2023,Inactive,6,541.59
88434834,Chandresh Pingle,Ambarnath,852789,25-10-2023,Premium,19,1484.9
10745302,Yochana Shukla,Indore,49444,26-10-2023,Premium,5,1530.95
68754962,Odika Rout,Khammam,12144,26-10-2023,Inactive,2,512.27
78572233,Ucchal Nagy,Siwan,584166,26-10-2023,Regular,7,1845.28
47711422,Meghana Varkey,Bhatpara,244531,26-10-2023,Inactive,20,1234.7
45166203,Rushil Dass,Proddatur,350967,26-10-2023,Regular,19,724.81
2188994,Bimala Mitra,Patiala,635527,26-10-2023,Inactive,6,484.51
1624115,Saksham Atwal,Kochi,487872,26-10-2023,New,2,331.1
41194825,Mekhala Shah,Singrauli,711877,26-10-2023,Regular,19,1678.77
24308515,Thomas Walia,Panchkula,546301,26-10-2023,Regular,20,1801.96
68475914,Ishita Sarna,Kishanganj,766236,27-10-2023,Inactive,6,1615.84
7551173,Chandran Sur,Ghaziabad,306374,27-10-2023,New,11,1197.58
27727819,Lavanya Bhasin,Nagercoil,165069,28-10-2023,Inactive,8,1175.48
22524981,Samar Sengupta,South Dumdum,907188,28-10-2023,New,14,343.23
72132838,Yashvi Kashyap,Raurkela Industrial Township,367210,28-10-2023,Premium,8,567.13
90745023,Samarth Sathe,Ratlam,300261,28-10-2023,Inactive,12,889.72
64197854,Krishna Ramanathan,Bellary,265134,28-10-2023,Regular,17,1231.67
67918495,Aarav Gour,Ratlam,878680,28-10-2023,Inactive,16,496.65
67302239,Tanvi Bajaj,Kozhikode,525311,29-10-2023,Regular,7,1463.73
93522848,Mohammed Sahni,Jodhpur,103710,29-10-2023,Inactive,20,1875.27
89995124,Gauri Butala,Muzaffarpur,833041,29-10-2023,Premium,6,995.42
68196920,Vasana Tripathi,Rewa,437649,29-10-2023,Regular,15,1810.28
3844290,Yashawini Thaman,Berhampore,88516,29-10-2023,Inactive,2,301.73
10663246,Madhav Chana,Gandhidham,538790,29-10-2023,Regular,12,1976.29
40800762,Pranav Dar,Pallavaram,455611,30-10-2023,Inactive,10,1781.9
49457685,Bahadurjit Pau,Kamarhati,464123,30-10-2023,Inactive,10,487.34
57360162,Aarini Rama,Bally,69036,30-10-2023,Regular,20,607.46
53974737,Kiaan Menon,Panipat,637163,30-10-2023,New,15,672.4
82585664,Turvi Parmar,Ludhiana,678835,30-10-2023,Regular,14,1511.43
38355752,Udyati Shenoy,Panvel,848392,31-10-2023,Premium,20,336.21
60656482,Rajata Purohit,Haldia,745064,31-10-2023,Inactive,12,627.69
11478478,Vedika Dugal,Ahmednagar,955878,31-10-2023,Inactive,17,762.82
6637282,Damini Lad,North Dumdum,140071,31-10-2023,Inactive,15,1495.87
69340015,Aryan Ravel,Tenali,314322,31-10-2023,Premium,16,1168.22
23098216,Ladli Chhabra,Mahbubnagar,153137,01-11-2023,New,9,1193.05
88866835,Osha Dora,South Dumdum,65460,01-11-2023,Premium,6,506.63
19556566,Yashica Doctor,Tiruvottiyur,937178,01-11-2023,Premium,20,664.17
24000329,Aarush Dey,Gulbarga,375546,01-11-2023,Premium,17,1787.69
52913011,Chaitaly Parekh,Dhule,505219,01-11-2023,Inactive,7,1952.94
67465084,Rachita Gill,Ratlam,549174,02-11-2023,Premium,20,1001.97
26592009,Michael Dhingra,Adoni,16283,02-11-2023,Premium,14,317.83
89619421,Urvi Maharaj,Rajpur Sonarpur,161282,02-11-2023,Premium,5,1466.13
19523856,Aryan Sood,Thoothukudi,468885,02-11-2023,Premium,6,1084.14
21577948,Madhav Johal,Ahmednagar,767957,02-11-2023,New,17,225.6
66023110,Joshua Mishra,Kottayam,636641,03-11-2023,New,20,1807.56
26935187,Tanveer Yogi,Chandrapur,741984,03-11-2023,Premium,9,919.12
79789048,Saumya Bassi,Ozhukarai,401049,04-11-2023,Regular,17,771.05
16082651,Amara Sundaram,Junagadh,506119,04-11-2023,Regular,14,895.74
32527479,Nidhi Varkey,Jorhat,597322,04-11-2023,Regular,19,896.82
18256339,Dalbir Dora,Mumbai,963704,04-11-2023,New,5,1719.33
39957741,Siddharth Sibal,Bellary,883836,05-11-2023,Inactive,11,1769.15
81500385,Upma Gokhale,Ludhiana,51633,05-11-2023,New,12,772.64
38671747,Falan Acharya,Rajahmundry,758751,05-11-2023,New,16,1681.18
77007315,Amara Lad,Satara,867852,05-11-2023,Premium,10,1750.59
45028365,Qarin Dass,Danapur,418635,06-11-2023,Regular,5,518.33
6150721,Vaishnavi Master,Panihati,15615,07-11-2023,New,2,1705.17
24032469,Liam Khatri,Muzaffarnagar,722292,07-11-2023,New,14,814.5
9573071,Ranveer Mahal,Thrissur,856100,07-11-2023,New,5,958.06
53636086,Max Nadkarni,Bally,342729,07-11-2023,Premium,20,1238.26
97185284,Jeevika Nayar,Haldia,888357,07-11-2023,Regular,2,1599.26
67829645,Akshay Vohra,Jamalpur,675581,08-11-2023,New,4,711.83
94850985,Isaac Anne,Delhi,80190,08-11-2023,New,8,1923.29
80696046,Avni Trivedi,Agartala,977594,08-11-2023,Inactive,11,623.23
59909004,Indali Master,Haridwar,910220,09-11-2023,New,15,731.88
41647393,Simon Padmanabhan,Sirsa,149812,09-11-2023,Inactive,11,1785.8
59518795,Wazir Sandal,Jodhpur,589920,09-11-2023,New,16,947.51
91768226,Vansha Walia,Bardhaman,706055,09-11-2023,Regular,11,203.02
16436211,Daniel Hans,Tadepalligudem,892690,09-11-2023,Regular,8,780.94
15661674,Jyoti Ray,Vadodara,300794,10-11-2023,Regular,12,453.24
92203470,Chatresh Narula,Amaravati,432216,10-11-2023,Regular,17,1678.84
4378755,Oscar Ratta,Pali,583209,10-11-2023,Premium,2,1144.9
1989720,Anusha Bahri,Saharanpur,232753,10-11-2023,Inactive,6,239.76
36146306,Aryan Ghose,Pallavaram,767176,10-11-2023,Regular,19,828.14
83964902,Jeremiah Keer,Bhimavaram,569130,10-11-2023,Regular,2,536.01
57658033,Rajeshri Ramaswamy,Yamunanagar,357745,10-11-2023,New,8,1281.84
8734819,Balveer Verma,Surendranagar Dudhrej,150558,11-11-2023,New,13,1466.9
59815512,Teerth Seshadri,Jalna,92916,11-11-2023,Regular,16,1022.99
65895091,Chaitaly Shere,Orai,59036,11-11-2023,Inactive,8,1634.33
53640286,Quincy Cheema,Mathura,28426,12-11-2023,Premium,20,1368.38
59619739,Charan Ramanathan,Delhi,105428,12-11-2023,New,12,871.39
24517523,Mohini Pillai,Tirunelveli,786498,12-11-2023,Premium,14,361.29
5754255,Radha Rana,Mango,547754,12-11-2023,Inactive,1,1050.74
37702698,Joshua Bajaj,Bareilly,845884,13-11-2023,New,12,1727.41
75028268,Pahal Malhotra,Kirari Suleman Nagar,412117,13-11-2023,Inactive,10,620.03
32585389,Abhimanyu Sachdeva,Howrah,717606,13-11-2023,Premium,3,1378.77
22851478,Vamakshi Bhardwaj,Varanasi,799601,13-11-2023,Regular,14,1722.19
51040116,Inaya Pillai,Berhampur,595645,14-11-2023,Regular,11,783.03
84287579,Amrita Borde,Raurkela Industrial Township,625329,14-11-2023,Premium,4,1655.6
21866852,Ojas Morar,Guwahati,428400,14-11-2023,Premium,18,1480.38
90919603,Priya Chaudry,Howrah,82827,14-11-2023,Regular,10,555.97
22036818,Yatan Yogi,Hindupur,19178,14-11-2023,New,5,1732.02
67701771,Gaurav Sodhi,Mathura,928001,14-11-2023,Premium,9,550.5
4055790,Noah Malhotra,Jamnagar,170135,14-11-2023,Regular,13,1178.81
50899600,Frado Arya,Bettiah,87102,15-11-2023,New,1,989.49
49050014,Chanakya Mukhopadhyay,Ludhiana,610068,15-11-2023,Premium,8,1589.25
24621386,Maanav Raghavan,Rajahmundry,607110,15-11-2023,Premium,14,344.08
820740,Mekhala Sathe,Ambala,634784,15-11-2023,Premium,1,1385.46
4200802,Chakrika Gaba,Ramgarh,860603,15-11-2023,Inactive,10,678.96
84572019,Jagrati Baral,Burhanpur,643739,15-11-2023,Inactive,14,1067.89
966247,Jeevika Deo,Junagadh,410259,16-11-2023,Inactive,13,1110.76
22081691,Yagnesh Bora,Satara,999018,16-11-2023,New,13,361.38
4618801,David Saran,Jodhpur,869099,16-11-2023,Premium,11,201.56
92604392,Kevin Palan,Faridabad,853795,16-11-2023,Premium,10,909
37915052,Ayush Kade,Jalna,215907,16-11-2023,Regular,10,1499.16
29525287,Theodore Dhar,Bhimavaram,891343,16-11-2023,Premium,15,1976.98
50650215,Isaac Samra,Pimpri-Chinchwad,550671,16-11-2023,New,12,1474.41
11562458,Parth Raghavan,Firozabad,227726,16-11-2023,Regular,7,1409.32
10524732,Bhavna Ramesh,Rajahmundry,134704,16-11-2023,Regular,18,1830.92
72797175,Aarush Ratti,Loni,660030,17-11-2023,Regular,7,426.09
79206969,Aadi Bains,Jamalpur,574469,17-11-2023,Regular,1,721.13
61015113,Dalaja Choudhury,Amroha,471074,17-11-2023,Regular,4,1764.18
31371112,Osha Chad,Darbhanga,351799,17-11-2023,Regular,5,231.41
2058037,Yutika Badal,Rajkot,493628,17-11-2023,Inactive,11,1797.02
87266309,Yachana Sethi,Agra,173328,17-11-2023,Regular,19,1097.48
40323385,Kai Sami,Bikaner,451907,17-11-2023,Regular,9,1631.87
21481338,Rajata Upadhyay,Tirunelveli,90749,17-11-2023,New,17,480.61
9401406,Lucky Babu,Panipat,128140,18-11-2023,Regular,14,792.74
81605722,Bachittar Morar,Salem,610584,18-11-2023,Regular,15,856.01
1662375,Tanmayi Yohannan,Tiruchirappalli,783266,18-11-2023,New,7,1350.81
72366758,Vedant Sengupta,Ichalkaranji,228827,19-11-2023,Inactive,9,513.7
9450435,Sai Chaudhry,Bellary,630243,19-11-2023,Regular,1,1567.76
92098757,Bhavna Mammen,Phagwara,773475,19-11-2023,New,14,1419.7
96583772,Ekta Sane,Bhatpara,675854,19-11-2023,New,8,690.19
39140039,Upasna Naidu,Madhyamgram,316077,19-11-2023,New,18,1504.96
42208242,Farhan Tata,Danapur,518443,19-11-2023,Regular,19,1222.25
57770044,Zarna Master,Ajmer,900627,19-11-2023,Regular,10,934.08
93198324,Bhavya Dutta,Thane,196294,19-11-2023,Inactive,11,1742.23
66827191,Om Bhatia,Alwar,409528,19-11-2023,New,11,1808.42
77869660,Nidhi Sha,Gandhinagar,843445,20-11-2023,Premium,8,439.41
46378942,Oscar Kurian,Chandigarh,319915,20-11-2023,Premium,1,1768.04
43860025,Nidhi Baria,Nagpur,394614,20-11-2023,Regular,18,292.92
67277562,Arunima Borde,Ghaziabad,721656,20-11-2023,Inactive,10,1951.59
34768050,Ekalinga Dixit,Dhanbad,35987,21-11-2023,Inactive,17,1358.51
31527100,Triya Tailor,Ratlam,816490,21-11-2023,Inactive,12,1830.13
87984862,Qasim Kant,Yamunanagar,447524,21-11-2023,Premium,14,1034.45
77921718,Raghav Bassi,Thrissur,368568,21-11-2023,Premium,3,1952.17
16786161,Maya Ram,Chandigarh,658428,21-11-2023,Inactive,15,496.26
71276926,Urishilla Sawhney,Nangloi Jat,116387,21-11-2023,Inactive,10,1226.1
97150234,Ishaan Brahmbhatt,Bihar Sharif,945899,22-11-2023,New,13,1527.55
99893898,Vedant Master,Berhampore,893327,22-11-2023,New,16,365.4
46836361,Champak Nazareth,Bikaner,287396,22-11-2023,Premium,16,545.22
78748184,Odika Jain,Karawal Nagar,273092,22-11-2023,Regular,13,533.74
12507907,Maanas Dugal,Nangloi Jat,978091,22-11-2023,Regular,19,1278.01
63802820,Netra Yohannan,Orai,743207,23-11-2023,Regular,6,1887.52
37802267,Lipika Jha,Orai,693570,24-11-2023,New,4,594.87
14944819,Triya Patla,Anand,469217,24-11-2023,Premium,14,1127.8
54038173,William Palan,Jehanabad,987434,24-11-2023,Premium,17,1914.26
26863280,Aryan Dewan,Rajkot,80555,25-11-2023,Inactive,8,301.34
45586151,Pallavi Ram,Saharsa,488450,25-11-2023,Regular,11,266.65
46025543,Rachit Chatterjee,Kottayam,928642,25-11-2023,Premium,16,1273.07
27586115,Maanas Batra,Jamnagar,145067,25-11-2023,Inactive,1,1908.19
76309170,Chandran Agate,Bhind,592981,26-11-2023,Regular,18,1824.43
13164195,Fitan Uppal,Durg,142902,26-11-2023,Premium,17,786.74
14272050,Rajata Misra,Satna,120950,26-11-2023,New,7,662.99
88520326,Chasmum Dhaliwal,Asansol,37026,26-11-2023,Premium,14,1537.05
35782051,Ekiya Mital,Mango,523577,26-11-2023,New,1,1090.28
19771128,Urvashi Bhandari,Vijayawada,962095,26-11-2023,Regular,4,1807.2
43431724,Jack Kalita,Rohtak,217110,26-11-2023,New,2,813
68703613,Praneel Bir,Imphal,939188,26-11-2023,Inactive,6,919.34
10642655,Omaja Warrior,Gorakhpur,115141,26-11-2023,Premium,1,726.89
83304571,Abha Dugar,Dharmavaram,356502,27-11-2023,New,19,1772.47
85747175,Karan Chatterjee,Rajkot,456459,27-11-2023,Premium,3,245
48150243,Ekaja Dube,Delhi,175880,27-11-2023,Regular,13,262.6
21626705,Ekani Dubey,Bongaigaon,420577,27-11-2023,Premium,16,655.46
66135710,Zayan Thakkar,Ramgarh,352680,28-11-2023,New,6,308.63
54057428,Chatura Contractor,Panvel,751652,28-11-2023,New,13,1564.34
5043760,Chatresh Dara,Davanagere,638623,28-11-2023,Regular,2,1154.94
84826389,Alexander Peri,Sonipat,965944,28-11-2023,Premium,13,1607.4
93675757,Geetika Mander,Noida,264344,28-11-2023,Regular,10,665.46
48167795,Charita Kapoor,Visakhapatnam,567196,28-11-2023,New,13,1355.09
11202130,Zehaan Lad,Bhilwara,854285,28-11-2023,Premium,20,1202.1
61982521,Jagat Dewan,Faridabad,493391,29-11-2023,Inactive,3,1995.09
31826,Ekiya Pau,Chinsurah,201602,29-11-2023,New,18,752.78
32797235,Shravya Chandran,Guntakal,417102,29-11-2023,Regular,1,1709.96
42589311,Yadavi Uppal,Dehradun,176202,29-11-2023,Regular,11,452.1
9796585,Damini Jha,Danapur,253065,30-11-2023,Inactive,20,1565.31
78254569,Theodore Sathe,Kalyan-Dombivli,427888,30-11-2023,Regular,8,1559.18
